reading_id,particulate_ugm3,humidity_pct,sensor_status
3048,15.01,54.4,ok
3049,7.66,43.9,ok
3050,13.59,90.0,ok
3051,21.41,75.5,ok
3052,14.89,82.1,ok
3053,10.71,56.0,ok
3054,8.48,55.8,ok
3055,25.63,39.2,ok
3056,16.24,79.0,ok
3057,33.28,67.4,ok
3058,5.55,65.0,ok
3059,6.9,70.6,ok
3060,13.13,52.5,degraded
3061,10.78,55.4,ok
3062,18.22,78.0,ok
3063,26.41,70.1,ok
3064,4.05,60.0,degraded
3065,19.62,68.7,ok
3066,24.52,65.0,ok
3067,19.35,58.9,ok
3068,15.68,78.2,ok
3069,10.59,57.2,degraded
3070,18.88,59.6,ok
3071,9.94,64.6,ok
3072,10.96,67.3,ok
3073,19.65,66.1,ok
3074,11.8,69.3,ok
3075,7.83,62.7,ok
3076,20.83,63.3,ok
3077,8.43,59.8,ok
3078,11.22,56.9,ok
3079,36.93,39.1,ok
3080,9.0,60.8,ok
3081,8.53,46.2,ok
3082,7.96,44.8,ok
3083,25.7,73.7,ok
3084,6.6,54.4,ok
3085,16.15,63.7,ok
3086,19.26,80.4,ok
3087,17.04,63.9,ok
3088,7.66,81.0,ok
3089,7.11,53.1,ok
3090,9.32,74.3,ok
3091,16.74,48.0,ok
3092,9.88,62.1,ok
3093,20.8,65.8,ok
3094,9.56,48.7,ok
3095,17.18,77.3,ok
3096,8.41,69.2,ok
3097,18.52,62.2,ok
3098,5.89,52.3,degraded
3099,12.79,64.3,ok
3100,6.44,52.2,degraded
3101,11.43,75.5,ok
3102,7.02,72.3,ok
3103,31.61,45.6,ok
3104,9.87,70.1,ok
3105,10.1,48.3,ok
3106,11.31,71.8,ok
3107,12.8,70.4,ok
3108,9.22,47.9,ok
3109,18.41,57.2,ok
3110,14.52,51.7,ok
3111,10.53,40.9,ok
3112,19.2,40.5,ok
3113,10.33,60.8,ok
3114,6.2,75.7,ok
3115,13.5,46.1,ok
3116,14.85,57.1,ok
3117,20.37,44.9,ok
3118,9.01,49.0,ok
3119,9.31,38.5,ok
3120,12.06,56.4,ok
3121,15.71,48.3,ok
3122,7.08,54.5,ok
3123,15.63,53.6,ok
3124,22.68,55.1,ok
3125,17.56,51.9,ok
3126,15.76,52.6,ok
3127,24.84,77.8,ok
3128,10.3,55.4,ok
3129,11.0,48.6,ok
3130,7.24,72.2,ok
3131,7.24,63.0,ok
3132,11.8,65.4,ok
3133,9.26,39.8,ok
3134,10.31,57.7,ok
3135,5.64,54.5,ok
3136,12.15,72.1,ok
3137,32.5,43.7,ok
3138,5.27,67.4,ok
3139,20.16,69.2,ok
3140,20.4,63.0,ok
3141,20.09,53.1,ok
3142,31.53,53.1,ok
3143,11.43,76.6,ok
3144,10.67,68.7,ok
3145,13.27,46.3,ok
3146,9.7,55.4,ok
3147,12.71,60.2,ok
3148,7.59,52.0,ok
3149,18.98,25.0,degraded
3150,22.57,75.0,ok
3151,10.99,58.2,ok
3152,21.22,66.0,ok
3153,12.05,48.3,degraded
3154,13.05,79.5,degraded
3155,15.09,58.7,ok
3156,9.4,68.7,ok
3157,9.13,53.7,ok
3158,7.57,42.1,ok
3159,12.89,59.8,ok
3160,9.41,69.3,ok
3161,12.63,66.9,ok
3162,17.95,57.5,ok
3163,9.06,46.8,ok
3164,20.3,57.6,ok
3165,10.6,46.3,ok
3166,8.39,54.4,ok
3167,23.71,56.4,ok
3168,7.0,41.1,ok
3169,8.69,43.8,ok
3170,12.01,57.0,ok
3171,11.27,73.6,ok
3172,19.72,78.8,ok
3173,14.23,48.3,ok
3174,26.28,54.9,ok
3175,10.78,58.3,ok
3176,20.71,53.9,ok
3177,9.43,69.0,ok
3178,8.4,66.1,ok
3179,6.75,75.5,ok
3180,10.39,55.4,ok
3181,17.86,61.0,ok
3182,26.69,60.7,ok
3183,10.21,54.1,ok
3184,19.26,69.6,ok
3185,80.69,50.0,ok
3186,118.59,47.7,ok
3187,9.09,48.0,ok
3188,12.85,38.5,ok
3189,16.65,59.1,ok
3190,11.76,65.4,ok
3191,21.56,25.4,ok
3192,4.45,59.4,ok
3193,8.27,57.3,ok
3194,10.96,50.3,ok
3195,94.04,52.4,ok
3196,5.76,32.4,ok
3197,12.84,52.3,ok
3198,15.57,37.7,ok
3199,9.39,75.7,ok
3200,19.87,56.7,ok
3201,5.31,58.6,ok
3202,6.15,44.6,ok
3203,26.79,71.0,ok
3204,10.5,48.2,ok
3205,6.35,58.5,ok
3206,15.46,52.1,ok
3207,16.74,53.5,ok
3208,12.74,67.9,ok
3209,19.95,62.0,ok
3210,9.3,41.8,ok
3211,13.55,56.9,ok
3212,8.86,45.0,ok
3213,11.37,68.2,ok
3214,12.29,60.8,ok
3215,11.04,45.2,ok
3216,16.41,49.5,ok
3217,14.1,69.9,ok
3218,18.46,72.5,ok
3219,7.69,54.2,ok
3220,6.17,58.5,ok
3221,6.27,70.3,degraded
3222,9.42,56.9,ok
3223,8.42,48.0,ok
3224,4.85,48.5,ok
3225,30.22,37.6,ok
3226,9.35,51.9,ok
3227,18.71,67.9,ok
3228,11.94,53.1,ok
3229,36.02,67.3,ok
3230,12.29,70.5,ok
3231,12.53,53.5,ok
3232,11.54,56.0,ok
3233,8.97,38.0,ok
3234,7.9,59.7,ok
3235,15.45,40.3,ok
3236,14.71,55.4,ok
3237,9.36,54.5,degraded
3238,9.36,62.6,ok
3239,24.66,57.1,ok
3240,8.61,61.7,ok
3241,9.26,42.2,ok
3242,17.97,67.9,ok
3243,17.44,59.6,ok
3244,12.48,64.5,ok
3245,16.34,47.8,ok
3246,31.53,52.7,ok
3247,14.4,45.7,ok
3248,25.88,66.9,ok
3249,5.22,51.9,ok
3250,17.73,52.0,degraded
3251,9.58,61.5,ok
3252,6.84,56.3,ok
3253,12.18,57.3,ok
3254,7.43,66.2,ok
3255,12.62,65.8,ok
3256,26.68,38.3,ok
3257,16.71,53.6,ok
3258,12.94,81.8,ok
3259,8.68,57.0,ok
3260,16.11,54.4,ok
3261,28.25,48.1,ok
3262,15.75,54.4,ok
3263,10.75,43.6,degraded
3264,9.58,33.1,ok
3265,18.21,51.7,ok
3266,10.09,51.1,ok
3267,6.07,66.7,ok
3268,34.55,45.4,degraded
3269,13.71,66.2,ok
3270,9.97,56.3,ok
3271,20.82,43.5,ok
3272,25.11,56.5,ok
3273,25.24,30.2,ok
3274,11.24,64.0,ok
3275,22.0,73.2,ok
3276,25.38,44.1,ok
3277,12.29,57.8,ok
3278,11.13,42.8,ok
3279,7.21,53.6,ok
3280,28.87,58.3,ok
3281,15.52,64.9,ok
3282,16.64,49.1,ok
3283,15.14,23.9,ok
3284,17.77,61.8,degraded
3285,10.62,46.0,ok
3286,5.69,53.9,ok
3287,13.99,79.4,ok
3288,65.19,52.1,ok
3289,18.93,67.1,ok
3290,32.69,40.2,ok
3291,17.44,65.1,ok
3292,15.12,65.2,ok
3293,23.29,59.1,ok
3294,11.3,67.2,ok
3295,12.71,53.2,ok
3296,13.23,61.1,degraded
3297,17.41,75.5,ok
3298,15.29,57.3,ok
3299,20.85,67.5,ok
3300,13.99,73.6,degraded
3301,16.73,82.7,ok
3302,11.76,73.1,ok
3303,12.9,72.2,ok
3304,16.08,42.4,ok
3305,28.37,64.2,ok
3306,7.86,48.3,ok
3307,9.13,60.6,ok
3308,14.27,44.1,ok
3309,23.52,47.5,ok
3310,20.04,73.0,ok
3311,9.51,23.5,ok
3312,16.09,52.7,ok
3313,21.15,62.0,ok
3314,17.0,63.4,ok
3315,7.32,70.3,ok
3316,18.14,65.4,ok
3317,8.36,50.9,ok
3318,15.88,48.0,ok
3319,20.31,53.1,ok
3320,7.56,63.6,ok
3321,24.28,41.2,ok
3322,9.6,57.5,ok
3323,15.75,69.4,ok
3324,12.9,46.2,ok
3325,11.36,32.6,ok
3326,12.49,46.5,ok
3327,6.14,71.2,ok
3328,21.21,52.1,ok
3329,11.31,44.1,ok
3330,10.87,97.3,degraded
3331,14.41,61.6,ok
3332,18.2,46.0,ok
3333,16.06,63.7,ok
3334,5.91,53.6,ok
3335,6.12,54.2,ok
3336,14.01,76.1,ok
3337,14.27,39.4,ok
3338,5.69,66.4,ok
3339,6.88,53.5,ok
3340,16.65,38.2,ok
3341,17.5,59.5,ok
3342,7.71,63.1,ok
3343,13.0,48.7,ok
3344,13.66,50.1,ok
3345,23.55,46.1,ok
3346,19.72,73.0,ok
3347,25.41,48.0,ok
3348,10.28,53.0,ok
3349,11.24,58.9,ok
3350,9.72,77.3,ok
3351,13.52,85.5,ok
3352,10.33,55.7,ok
3353,13.58,54.9,ok
3354,28.97,88.0,ok
3355,9.89,49.2,ok
3356,5.76,62.5,ok
3357,73.25,61.5,ok
3358,11.15,48.3,ok
3359,11.81,50.3,ok
3360,12.47,57.2,ok
3361,17.32,56.7,ok
3362,3.79,52.0,ok
3363,234.17,76.1,ok
3364,10.45,50.1,ok
3365,13.13,60.5,ok
3366,29.01,80.1,ok
3367,23.97,47.7,ok
3368,20.73,47.3,ok
3369,13.69,65.2,ok
3370,20.37,94.1,degraded
3371,21.3,53.3,ok
3372,17.13,61.8,ok
3373,6.57,71.8,ok
3374,9.2,63.7,ok
3375,18.98,59.0,ok
3376,17.27,68.9,ok
3377,5.12,71.1,ok
3378,4.84,50.7,ok
3379,16.04,75.2,ok
3380,9.48,76.7,ok
3381,12.38,77.5,ok
3382,14.0,46.1,ok
3383,9.53,45.7,ok
3384,6.29,50.8,ok
3385,9.33,52.1,ok
3386,12.33,66.7,ok
3387,16.05,74.0,ok
3388,8.76,53.8,ok
3389,11.31,44.1,ok
3390,5.73,61.8,ok
3391,9.05,58.6,ok
3392,21.17,52.6,ok
3393,22.2,49.1,ok
3394,16.43,73.1,ok
3395,21.11,47.8,ok
3396,19.02,68.9,ok
3397,5.91,51.0,ok
3398,7.37,75.0,ok
3399,7.35,92.7,ok
3400,9.68,53.8,ok
3401,18.12,53.2,ok
3402,9.9,53.5,ok
3403,9.64,41.9,degraded
3404,14.3,65.0,ok
3405,15.13,43.3,ok
3406,14.92,49.4,ok
3407,34.95,53.8,ok
3408,17.57,81.4,ok
3409,15.63,58.2,ok
3410,7.59,50.4,ok
3411,13.33,72.4,ok
3412,11.61,77.4,ok
3413,12.6,77.8,ok
3414,14.15,64.2,degraded
3415,19.08,76.6,ok
3416,4.33,78.0,ok
3417,11.76,40.4,ok
3418,13.07,80.6,degraded
3419,15.08,68.6,ok
3420,9.22,65.4,ok
3421,20.51,55.3,ok
3422,14.62,58.5,ok
3423,10.45,58.1,ok
3424,17.07,40.1,ok
3425,16.62,67.7,ok
3426,11.3,74.5,ok
3427,13.68,68.8,ok
3428,23.4,54.4,ok
3429,9.68,54.2,ok
3430,11.24,67.6,ok
3431,6.85,79.8,ok
3432,10.53,58.8,ok
3433,11.49,38.6,ok
3434,39.62,47.8,ok
3435,16.89,76.9,ok
3436,20.34,59.9,ok
3437,10.12,59.8,ok
3438,26.41,63.9,degraded
3439,23.72,53.1,ok
3440,7.35,61.0,ok
3441,18.99,61.9,ok
3442,7.47,54.6,ok
3443,115.1,61.1,ok
3444,18.24,44.1,ok
3445,15.35,34.3,ok
3446,9.24,75.6,ok
3447,15.42,74.5,ok
3448,8.43,32.3,ok
3449,9.94,33.0,ok
3450,15.27,68.2,ok
3451,9.62,52.3,ok
3452,35.51,62.2,ok
3453,13.39,57.7,ok
3454,4.28,53.5,degraded
3455,18.33,31.2,ok
3456,15.41,48.4,degraded
3457,13.03,62.0,ok
3458,7.33,66.3,ok
3459,25.47,70.6,ok
3460,11.34,52.6,ok
3461,11.52,35.7,ok
3462,3.68,50.9,ok
3463,19.93,62.6,ok
3464,4.2,29.3,ok
3465,12.95,58.4,ok
3466,27.55,70.8,ok
3467,15.73,47.3,ok
3468,14.53,61.4,ok
3469,10.0,63.5,degraded
3470,14.58,72.1,ok
3471,7.91,65.6,ok
3472,12.55,63.6,ok
3473,10.34,54.0,ok
3474,7.78,58.6,degraded
3475,17.1,41.3,degraded
3476,9.75,74.9,ok
3477,24.78,65.6,ok
3478,20.34,48.2,ok
3479,5.18,61.3,ok
3480,11.01,59.7,ok
3481,21.67,46.4,ok
3482,12.66,41.5,ok
3483,9.43,61.4,ok
3484,21.29,51.5,ok
3485,13.4,34.3,ok
3486,49.83,59.7,ok
3487,13.14,66.7,ok
3488,19.67,57.4,ok
3489,17.04,74.3,ok
3490,15.98,62.8,ok
3491,19.08,58.9,ok
3492,13.71,38.0,ok
3493,6.7,59.2,ok
3494,13.95,26.7,ok
3495,7.96,67.3,ok
3496,14.92,34.4,ok
3497,9.67,51.2,ok
3498,21.48,62.8,ok
3499,20.67,55.4,ok
3500,15.29,59.2,ok
3501,7.96,62.3,ok
3502,24.78,51.8,ok
3503,7.39,62.3,ok
3504,12.52,49.3,ok
3505,6.02,74.0,ok
3506,17.84,42.2,ok
3507,9.82,51.5,ok
3508,11.65,60.3,ok
3509,13.16,74.1,ok
3510,178.61,58.2,ok
3511,15.16,61.7,ok
3512,13.43,61.1,ok
3513,43.52,56.0,ok
3514,7.36,36.9,ok
3515,15.93,58.8,ok
3516,17.52,70.1,degraded
3517,7.5,51.2,ok
3518,27.44,73.4,degraded
3519,8.31,46.9,ok
3520,15.71,69.0,ok
3521,17.05,53.3,ok
3522,15.25,44.7,ok
3523,11.83,61.2,ok
3524,15.94,60.9,ok
3525,13.69,73.4,ok
3526,20.75,63.0,ok
3527,28.75,47.9,ok
3528,12.36,59.6,ok
3529,14.89,65.5,ok
3530,13.86,62.2,ok
3531,16.89,63.0,ok
3532,13.09,74.9,ok
3533,11.69,72.8,ok
3534,17.37,71.3,ok
3535,5.99,57.4,ok
3536,12.76,52.1,ok
3537,17.33,55.3,ok
3538,10.15,72.8,ok
3539,11.57,84.6,ok
3540,12.75,55.2,ok
3541,20.92,40.5,ok
3542,13.05,71.7,ok
3543,10.44,58.4,degraded
3544,14.91,69.6,ok
3545,22.57,47.3,ok
3546,6.15,29.5,ok
3547,25.39,43.6,ok
3548,18.31,53.6,ok
3549,21.46,58.0,ok
3550,11.54,35.3,ok
3551,3.54,63.3,ok
3552,31.43,48.5,ok
3553,29.39,81.5,ok
3554,12.14,63.2,degraded
3555,10.47,57.7,ok
3556,6.59,56.5,ok
3557,12.74,39.0,ok
3558,12.65,65.6,ok
3559,3.03,59.4,ok
3560,24.47,33.0,degraded
3561,13.04,55.3,ok
3562,28.42,45.0,ok
3563,38.15,60.7,ok
3564,14.03,66.4,ok
3565,9.87,66.7,ok
3566,9.3,78.7,ok
3567,15.75,54.6,ok
3568,16.17,48.5,ok
3569,7.84,39.9,degraded
3570,22.17,43.5,ok
3571,8.88,64.1,ok
3572,20.78,52.1,ok
3573,9.7,54.2,ok
3574,10.66,50.2,ok
3575,15.11,55.7,ok
3576,14.82,38.3,ok
3577,17.93,75.0,ok
3578,26.09,73.4,ok
3579,11.14,81.2,ok
3580,21.53,78.1,ok
3581,17.93,37.7,ok
3582,13.27,38.4,ok
3583,11.48,68.4,ok
3584,19.88,60.4,ok
3585,9.1,63.5,ok
3586,16.87,42.1,ok
3587,13.82,29.8,ok
3588,11.75,86.8,ok
3589,11.42,55.6,ok
3590,26.49,61.3,ok
3591,12.87,72.0,ok
3592,9.09,60.0,ok
3593,11.27,82.2,ok
3594,9.74,64.9,ok
3595,21.65,55.7,ok
3596,10.94,45.0,ok
3597,13.3,69.5,ok
3598,12.74,39.2,ok
3599,19.35,35.3,degraded
3600,14.86,54.3,ok
3601,10.32,60.6,ok
3602,6.09,54.5,ok
3603,11.2,44.2,ok
3604,15.68,35.1,ok
3605,9.49,59.7,ok
3606,18.9,69.9,ok
3607,28.24,63.1,ok
3608,26.76,55.0,ok
3609,17.43,48.1,ok
3610,25.55,55.9,ok
3611,11.71,49.5,ok
3612,13.82,63.5,ok
3613,9.77,56.7,ok
3614,14.63,72.7,ok
3615,34.02,66.2,ok
3616,10.19,59.0,ok
3617,19.24,61.0,ok
3618,24.74,53.0,ok
3619,17.81,57.5,ok
3620,14.8,59.7,ok
3621,12.62,59.2,ok
3622,11.52,59.7,ok
3623,10.63,47.2,ok
3624,12.8,65.5,degraded
3625,20.07,66.6,ok
3626,9.37,69.0,ok
3627,8.7,55.2,ok
3628,6.87,84.5,ok
3629,13.98,63.1,ok
3630,10.96,54.7,ok
3631,23.76,54.9,ok
3632,16.69,60.6,ok
3633,24.55,60.7,degraded
3634,21.36,44.2,degraded
3635,8.44,57.7,ok
3636,13.93,47.5,ok
3637,27.05,68.3,ok
3638,7.3,64.3,ok
3639,16.7,51.7,ok
3640,6.97,62.8,ok
3641,20.79,49.5,ok
3642,18.47,74.5,ok
3643,16.64,79.5,ok
3644,8.62,59.4,ok
3645,10.42,66.0,ok
3646,8.04,41.0,ok
3647,6.89,68.8,ok
3648,9.99,51.5,ok
3649,15.28,69.8,ok
3650,11.73,52.3,ok
3651,11.64,62.4,ok
3652,25.26,54.4,ok
3653,13.45,84.4,ok
3654,10.9,45.7,ok
3655,13.49,74.0,ok
3656,13.99,44.4,ok
3657,9.02,52.8,ok
3658,4.83,67.2,ok
3659,11.29,54.3,ok
3660,6.17,63.3,ok
3661,7.76,70.3,ok
3662,16.15,58.4,ok
3663,24.52,63.5,ok
3664,5.28,46.8,degraded
3665,13.3,60.3,ok
3666,30.9,60.6,ok
3667,18.13,71.3,ok
3668,28.15,44.8,ok
3669,7.79,62.0,ok
3670,19.39,46.2,ok
3671,8.94,49.3,ok
3672,22.07,42.9,ok
3673,14.02,79.3,ok
3674,14.53,42.6,ok
3675,25.83,55.2,ok
3676,14.89,69.1,ok
3677,15.57,64.1,ok
3678,10.88,50.1,ok
3679,15.7,71.0,ok
3680,16.25,63.3,ok
3681,32.04,72.7,ok
3682,12.08,61.4,ok
3683,21.98,49.8,ok
3684,18.27,66.9,ok
3685,19.98,69.3,ok
3686,14.84,35.2,ok
3687,26.51,37.6,ok
3688,4.42,48.3,ok
3689,20.84,59.4,degraded
3690,12.08,80.6,ok
3691,11.17,52.2,ok
3692,29.95,50.8,ok
3693,18.55,63.3,ok
3694,10.31,57.9,ok
3695,19.6,73.1,ok
3696,8.35,45.2,ok
3697,17.02,58.9,ok
3698,24.08,54.1,ok
3699,12.11,74.0,degraded
3700,21.18,43.8,ok
3701,11.56,49.4,ok
3702,14.22,81.0,ok
3703,12.69,64.2,ok
3704,15.04,61.2,ok
3705,26.88,65.2,ok
3706,31.26,56.4,ok
3707,11.75,55.1,ok
3708,22.49,45.0,ok
3709,8.64,58.6,degraded
3710,12.71,51.0,ok
3711,10.45,47.8,ok
3712,10.43,67.6,ok
3713,16.35,82.1,ok
3714,12.4,55.8,ok
3715,11.58,76.2,ok
3716,18.95,67.2,ok
3717,14.37,53.6,ok
3718,27.26,85.6,ok
3719,12.75,48.7,ok
3720,22.02,65.3,ok
3721,17.09,61.9,degraded
3722,12.35,55.8,ok
3723,8.58,65.3,ok
3724,23.02,55.9,ok
3725,7.74,52.1,ok
3726,24.82,55.5,ok
3727,25.94,48.9,ok
3728,15.93,58.0,ok
3729,17.6,69.4,ok
3730,8.81,68.0,ok
3731,7.14,65.0,ok
3732,16.83,70.3,ok
3733,15.99,65.7,ok
3734,15.23,69.5,ok
3735,21.11,43.5,ok
3736,8.73,69.8,ok
3737,14.88,64.8,ok
3738,12.38,66.4,ok
3739,63.07,63.8,ok
3740,8.92,65.9,ok
3741,20.99,61.1,ok
3742,12.42,63.5,degraded
3743,11.19,57.4,degraded
3744,14.88,89.5,ok
3745,26.36,67.0,ok
3746,11.28,46.8,ok
3747,15.09,54.4,ok
3748,22.56,64.9,ok
3749,21.85,44.8,ok
3750,10.34,50.5,ok
3751,26.86,40.9,ok
3752,17.35,68.2,ok
3753,16.98,63.2,ok
3754,33.32,45.9,ok
3755,14.21,76.2,ok
3756,8.16,70.4,ok
3757,8.84,44.7,ok
3758,17.32,57.1,ok
3759,10.96,42.7,ok
3760,15.33,49.7,ok
3761,15.84,61.1,ok
3762,13.07,65.1,ok
3763,37.59,43.5,ok
3764,29.14,60.9,ok
3765,16.94,62.2,ok
3766,19.03,86.1,ok
3767,8.62,71.0,ok
3768,25.69,39.6,ok
3769,12.79,90.4,ok
3770,96.12,50.0,ok
3771,9.31,68.8,ok
3772,17.1,61.0,ok
3773,14.35,59.0,ok
3774,13.7,62.1,ok
3775,18.47,69.1,ok
3776,24.03,76.6,ok
3777,15.96,50.5,ok
3778,19.33,40.4,ok
3779,33.26,53.6,ok
3780,7.22,61.2,ok
3781,10.82,46.5,ok
3782,8.91,69.0,ok
3783,16.73,62.3,ok
3784,8.55,55.1,ok
3785,16.88,51.9,ok
3786,9.57,43.6,ok
3787,8.13,46.5,ok
3788,10.39,43.4,ok
3789,11.63,62.6,ok
3790,9.89,84.1,ok
3791,8.47,55.0,ok
3792,11.55,54.2,ok
3793,20.74,68.8,ok
3794,9.46,82.3,degraded
3795,9.33,58.0,ok
3796,11.48,35.3,ok
3797,9.64,46.6,degraded
3798,16.81,75.8,ok
3799,14.5,57.8,ok
3800,16.31,57.2,ok
3801,9.19,60.8,ok
3802,22.23,59.0,ok
3803,11.4,73.2,ok
3804,14.83,68.5,ok
3805,14.97,53.5,ok
3806,26.94,62.3,ok
3807,6.57,38.0,ok
3808,40.91,57.6,ok
3809,11.88,60.1,ok
3810,19.06,58.5,ok
3811,8.89,28.0,ok
3812,19.9,45.4,ok
3813,15.82,43.8,ok
3814,18.68,68.7,ok
3815,11.45,46.2,ok
3816,18.52,36.9,ok
3817,18.55,41.3,ok
3818,25.7,50.6,ok
3819,21.63,49.2,ok
3820,9.23,60.4,ok
3821,13.34,36.0,ok
3822,9.18,64.8,ok
3823,25.34,56.2,ok
3824,6.08,89.3,ok
3825,7.42,65.8,ok
3826,10.41,89.7,ok
3827,14.07,46.4,ok
3828,16.31,67.2,ok
3829,7.82,73.1,ok
3830,10.7,90.6,degraded
3831,8.42,56.4,degraded
3832,8.47,50.5,ok
3833,12.91,67.7,ok
3834,8.95,62.5,ok
3835,16.46,54.4,ok
3836,14.71,49.6,ok
3837,11.88,73.3,ok
3838,17.74,50.7,ok
3839,10.82,60.2,ok
3840,13.12,53.1,ok
3841,8.16,52.9,ok
3842,10.03,64.5,ok
3843,12.17,52.9,ok
3844,16.23,49.4,ok
3845,19.39,57.2,ok
3846,26.76,41.0,degraded
3847,8.56,72.8,ok
3848,18.23,67.9,ok
3849,7.85,52.9,ok
3850,32.7,52.5,ok
3851,36.88,55.8,ok
3852,15.83,45.8,ok
3853,15.89,28.1,ok
3854,21.45,64.5,ok
3855,18.42,48.4,ok
3856,10.61,66.5,ok
3857,18.07,46.7,ok
3858,13.42,45.0,ok
3859,8.37,62.3,ok
3860,10.54,46.8,degraded
3861,4.82,73.5,ok
3862,24.63,49.7,ok
3863,8.42,62.5,ok
3864,14.89,50.7,ok
3865,7.15,68.3,ok
3866,19.52,51.1,ok
3867,9.1,58.9,degraded
3868,13.78,41.9,ok
3869,10.25,63.4,ok
3870,20.01,66.4,ok
3871,8.18,65.3,ok
3872,13.54,60.6,ok
3873,11.85,54.9,ok
3874,6.26,57.7,ok
3875,3.11,17.8,ok
3876,7.16,61.5,ok
3877,21.81,61.5,ok
3878,13.9,49.2,ok
3879,8.68,76.1,ok
3880,15.58,70.6,ok
3881,14.22,52.4,ok
3882,12.59,48.7,ok
3883,9.29,55.5,ok
3884,15.38,64.4,ok
3885,17.1,72.7,degraded
3886,28.39,91.9,ok
3887,7.12,48.8,ok
3888,11.14,53.0,ok
3889,5.86,40.7,ok
3890,22.07,53.4,ok
3891,14.93,58.8,ok
3892,8.29,31.2,ok
3893,13.85,46.5,ok
3894,13.82,69.2,ok
3895,7.71,68.3,ok
3896,8.17,47.6,degraded
3897,6.63,44.5,ok
3898,27.59,62.3,ok
3899,19.37,27.5,ok
3900,18.25,52.4,ok
3901,12.13,61.9,ok
3902,15.9,50.9,ok
3903,8.28,62.4,ok
3904,17.06,72.2,ok
3905,9.3,62.5,ok
3906,19.5,63.7,ok
3907,10.85,84.6,ok
3908,10.81,67.7,ok
3909,8.16,64.2,ok
3910,10.11,56.2,ok
3911,15.19,69.2,ok
3912,8.63,49.3,degraded
3913,9.67,33.3,ok
3914,9.72,71.4,ok
3915,6.53,36.0,ok
3916,21.21,37.8,ok
3917,14.47,66.5,ok
3918,28.11,67.3,ok
3919,11.91,47.3,ok
3920,20.45,58.4,ok
3921,15.12,67.8,ok
3922,25.31,49.4,ok
3923,32.26,78.3,ok
3924,10.6,58.3,ok
3925,9.35,66.1,ok
3926,7.5,56.3,ok
3927,17.15,40.9,ok
3928,35.24,53.2,ok
3929,4.58,63.0,degraded
3930,21.78,61.3,ok
3931,20.89,45.3,ok
3932,27.13,62.9,ok
3933,11.14,35.4,degraded
3934,6.4,55.3,ok
3935,9.57,54.0,ok
3936,15.5,59.3,ok
3937,24.5,40.8,ok
3938,17.22,54.1,ok
3939,10.12,42.6,ok
3940,12.02,53.0,ok
3941,8.62,54.7,ok
3942,18.7,59.5,ok
3943,10.73,72.9,ok
3944,18.43,48.3,ok
3945,14.47,66.7,ok
3946,9.92,82.3,ok
3947,21.86,54.8,ok
3948,9.11,74.9,ok
3949,28.22,60.6,ok
3950,16.24,53.9,ok
3951,24.72,46.2,ok
3952,20.17,51.1,ok
3953,30.5,42.0,ok
3954,47.33,59.2,ok
3955,7.49,51.2,ok
3956,11.9,61.7,ok
3957,20.33,41.1,ok
3958,8.86,53.0,ok
3959,9.01,49.1,degraded
3960,5.22,48.5,ok
3961,19.61,64.2,ok
3962,9.45,50.4,ok
3963,10.95,73.3,ok
3964,16.92,37.9,ok
3965,10.52,56.5,ok
3966,11.03,33.8,ok
3967,10.97,66.1,ok
3968,4.34,52.4,ok
3969,16.68,49.8,ok
3970,8.7,54.7,ok
3971,5.96,78.8,ok
3972,7.15,66.9,ok
3973,11.16,66.9,ok
3974,30.41,57.9,ok
3975,23.67,72.9,ok
3976,9.89,56.0,ok
3977,18.67,65.6,degraded
3978,16.15,60.9,ok
3979,8.76,61.0,ok
3980,23.01,69.6,degraded
3981,12.58,95.1,ok
3982,18.73,76.0,ok
3983,14.32,58.6,ok
3984,4.71,59.1,ok
3985,12.31,59.3,ok
3986,20.06,60.5,ok
3987,12.54,46.4,ok
3988,19.6,59.3,ok
3989,10.77,61.1,ok
3990,16.2,75.2,ok
3991,20.7,53.3,ok
3992,19.14,87.6,ok
3993,26.15,34.4,ok
3994,23.17,59.6,ok
3995,22.17,41.8,ok
3996,10.49,66.2,ok
3997,11.27,41.6,ok
3998,11.71,43.4,ok
3999,17.16,31.3,ok
4000,8.4,49.3,degraded
4001,16.12,49.5,ok
4002,9.34,67.0,ok
4003,12.76,47.2,ok
4004,15.88,68.5,ok
4005,19.03,49.5,ok
4006,15.31,51.9,ok
4007,13.18,67.0,ok
4008,26.04,65.2,ok
4009,8.77,67.9,ok
4010,13.67,49.9,ok
4011,15.74,52.7,ok
4012,5.53,33.3,ok
4013,6.31,30.9,ok
4014,13.74,61.5,ok
4015,21.49,60.6,ok
4016,7.99,55.2,ok
4017,21.47,65.5,ok
4018,19.59,65.0,ok
4019,16.84,58.3,ok
4020,17.97,44.6,ok
4021,10.97,55.1,ok
4022,17.77,65.2,ok
4023,12.47,64.0,ok
4024,27.68,49.0,ok
4025,7.97,67.1,ok
4026,6.03,64.1,ok
4027,10.5,68.8,ok
4028,17.46,52.3,ok
4029,9.75,52.7,ok
4030,11.29,57.9,ok
4031,10.72,52.8,ok
4032,12.23,67.2,ok
4033,22.65,61.3,ok
4034,19.92,46.2,ok
4035,19.19,42.0,ok
4036,4.81,62.3,ok
4037,10.12,42.4,ok
4038,7.61,40.8,ok
4039,8.03,65.9,ok
4040,10.54,57.8,ok
